site_id,region,beach_name,beaches,previous_visit_start_date,next_visit_start_date,match_quality,site_review_reason,scope,split_id,actual_repollution_kg_per_day,predicted_repollution_kg_per_day_extra_trees,actual_positive_repollution
4537,ΚΕΡΚΥΡΑ,,ΚΈΡΚΥΡΑ ΠΑΡΑΛΊΑ 157,2022-08-12,2024-09-15,strong,ok,strict,5,0.0,0.0,0
4540,ΚΕΡΚΥΡΑ,,ΚΈΡΚΥΡΑ ΠΑΡΑΛΊΑ 160,2022-08-12,2024-09-15,strong,ok,strict,5,0.0,0.0,0
4550,ΚΕΡΚΥΡΑ,,ΚΈΡΚΥΡΑ ΠΑΡΑΛΊΑ 170,2022-08-13,2024-09-15,strong,ok,strict,5,0.0,0.0,0
4578,ΚΕΡΚΥΡΑ,,ΕΡΕΙΚΟΎΣΑ ΠΑΡΑΛΊΑ 3,2022-08-15,2024-10-02,strong,ok,strict,5,0.0,3.7247906589964e-05,0
4593,ΚΕΡΚΥΡΑ,ΠΑΡΑΛΊΑ ΚΟΝΤΟΣΚΙΈΣ,ΟΘΩΝΟΊ ΠΑΡΑΛΊΑ 1,2022-08-16,2024-10-06,strong,ok,strict,5,0.0,0.025109938362837585,0
4596,ΚΕΡΚΥΡΑ,,ΟΘΩΝΟΊ ΠΑΡΑΛΊΑ 4 (1) | ΟΘΩΝΟΊ ΠΑΡΑΛΊΑ 4 (2),2022-08-16,2024-10-06,strong,ok,strict,5,0.0,0.09107929894441513,0
4680,ΛΕΣΒΟΣ,ΠΑΡΑΛΊΑ ΓΛΥΤΣΊ ΝΕΡΌ,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 16,2022-09-10,2025-06-05,strong,ok,strict,5,0.2372372372372372,0.11521678717098151,1
4684,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 20,2022-09-11,2025-06-06,strong,ok,strict,5,0.082082082082082,0.18992201930568942,1
4687,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 23,2022-09-12,2025-06-04,strong,ok,strict,5,0.1375502008032128,0.15446271630402508,1
4689,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 25,2022-09-12,2025-06-04,strong,ok,strict,5,0.1767068273092369,0.1381942456205207,1
4709,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 45 (1) | ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 45 (2) | ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 45 (3),2022-09-14,2025-05-31,probable,probable,strict,5,1.0578680203045685,0.6630937671100784,1
4712,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 48,2022-09-16,2025-07-29,strong,ok,strict,5,0.396370582617001,0.3147406979271335,1
4722,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 58,2022-09-17,2025-05-29,strong,ok,strict,5,0.0,0.2006801017537629,0
4726,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 62,2022-09-17,2025-05-29,strong,ok,strict,5,0.3573604060913705,0.30716475733253756,1
4731,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 67,2022-09-17,2025-05-29,strong,ok,strict,5,0.3563451776649746,0.8109659525009573,1
4732,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 68 (1) | ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 68 (2),2022-09-17,2025-05-28,strong,ok,strict,5,0.0,0.2924470330068394,0
4735,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 71,2022-09-18,2025-05-28,strong,ok,strict,5,0.1159715157680569,0.1807764219190138,1
4741,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 77,2022-09-19,2025-06-01,strong,ok,strict,5,0.2271805273833671,0.18190915816643186,1
4759,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 97,2022-09-23,2025-06-13,strong,ok,strict,5,0.0,0.02562816440620715,0
4762,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 100 (1) | ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 100 (2),2022-09-23,2025-06-13,strong,ok,strict,5,0.3877139979859013,0.2923924992899385,1
4777,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 115,2022-09-24,2025-06-23,strong,ok,strict,5,0.2273180458624127,0.105218033608059,1
4802,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 140,2022-09-25,2025-06-12,strong,ok,strict,5,0.0585267406659939,0.016079665482474734,1
4806,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 144,2022-09-27,2025-06-13,strong,ok,strict,5,0.0,0.04624062301501248,0
4807,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 145,2022-09-27,2025-06-13,strong,ok,strict,5,0.0858585858585858,0.04624522024703263,1
4808,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 146,2022-09-28,2025-08-05,strong,ok,strict,5,0.0,0.13074317093299695,0
4809,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 147,2022-09-28,2025-08-05,strong,ok,strict,5,0.0441458733205374,0.33160401523251465,1
4815,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 153,2022-09-28,2025-08-18,strong,ok,strict,5,0.1327014218009478,0.28101305387437103,1
4825,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 163,2022-09-29,2025-08-22,strong,ok,strict,5,0.3393194706994329,0.21104650248115128,1
4829,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 167,2022-09-30,2025-08-22,strong,ok,strict,5,0.1967833491012299,0.07363108405197966,1
4875,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 213,2022-10-02,2025-07-25,strong,ok,strict,5,0.1850048685491723,0.15153011228875854,1
4895,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 233,2022-10-04,2025-06-09,strong,ok,strict,5,0.0,0.1170917383682943,0
4909,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 247 (1) | ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 247 (2),2022-10-08,2025-06-15,strong,ok,strict,5,0.6153061224489796,0.35413490413573134,1
4927,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 267,2022-10-13,2025-06-02,strong,ok,strict,5,0.0623052959501557,0.3198565324860668,1
4928,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 268,2022-10-13,2025-08-05,strong,ok,strict,5,0.5199610516066212,0.1564014949834412,1
4934,ΛΕΣΒΟΣ,ΠΑΡΑΛΊΑ ΠΆΜΦΙΛΑ,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 274,2022-10-19,2025-06-25,strong,ok,strict,5,0.1040816326530612,0.08253699566831801,1
4939,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 279,2022-10-19,2025-06-26,strong,ok,strict,5,0.1610601427115188,0.026427440764325204,1
4943,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 283,2022-10-19,2025-06-27,strong,ok,strict,5,0.0,0.22185454846952338,0
4946,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 286,2022-10-20,2025-06-28,strong,ok,strict,5,0.4857433808553971,0.05919636570264512,1
4947,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 287 (1) | ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 287 (2),2022-10-20,2025-07-04,strong,ok,strict,5,0.3772819472616633,0.11810439863097975,1
4954,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 294,2022-10-22,2025-08-20,probable,probable,strict,5,0.2313649564375605,0.10502648166383402,1
5213,ΠΑΡΟΣ,,ΠΆΡΟΣ ΠΑΡΑΛΊΑ 11,2022-12-03,2024-06-11,strong,ok,strict,5,0.0,0.002212672465157392,0
5216,ΠΑΡΟΣ,,ΠΆΡΟΣ ΠΑΡΑΛΊΑ 14,2022-12-03,2024-06-11,strong,ok,strict,5,0.0,0.04694688908401139,0
5272,ΠΑΡΟΣ,,ΠΆΡΟΣ ΠΑΡΑΛΊΑ 70,2022-12-11,2024-06-11,strong,ok,strict,5,0.0693430656934306,0.003628265286192541,1
5489,ΣΧΟΙΝΟΥΣΑ,ΠΑΡΑΛΊΑ ΓΚΑΓΚΆΒΗ,ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 10,2022-12-21,2024-05-25,strong,ok,strict,5,0.0710172744721689,0.0317293441093407,1
5651,ΙΟΣ,,ΊΟΣ ΠΑΡΑΛΊΑ 8,2023-01-06,2024-05-29,strong,ok,strict,5,0.0,0.444586040678275,0
5652,ΙΟΣ,,ΊΟΣ ΠΑΡΑΛΊΑ 9,2023-01-06,2024-05-29,strong,ok,strict,5,0.0,0.0024333342809625532,0
5657,ΙΟΣ,,ΊΟΣ ΠΑΡΑΛΊΑ 14,2023-01-06,2024-05-23,strong,ok,strict,5,0.0,0.00021960664490598887,0
5661,ΙΟΣ,,ΊΟΣ ΠΑΡΑΛΊΑ 18,2023-01-06,2024-05-23,strong,ok,strict,5,0.0,0.1487081229522286,0
5666,ΙΟΣ,,ΊΟΣ ΠΑΡΑΛΊΑ 23,2023-01-07,2024-05-23,strong,ok,strict,5,0.0,0.09178477474591341,0
5672,ΙΟΣ,ΠΑΡΑΛΊΑ ΤΡΕΊΣ ΚΛΙΣΙΈΣ,ΊΟΣ ΠΑΡΑΛΊΑ 29,2023-01-07,2024-05-23,strong,ok,strict,5,0.0,0.03646105608034459,0
3,ΠΑΤΡΟΚΛΟΣ,,ΠΆΤΡΟΚΛΟΣ ΠΑΡΑΛΊΑ 3 (1) | ΠΆΤΡΟΚΛΟΣ ΠΑΡΑΛΊΑ 3 (2),2019-08-03,2021-03-04,coordinate_mismatch,coordinate_mismatch; multiple_regions,broad,1,2.265164644714038,0.8290274638891035,1
3,ΠΑΤΡΟΚΛΟΣ,,ΠΆΤΡΟΚΛΟΣ ΠΑΡΑΛΊΑ 2 (1) | ΠΆΤΡΟΚΛΟΣ ΠΑΡΑΛΊΑ 2 (2) | ΠΆΤΡΟΚΛΟΣ ΠΑΡΑΛΊΑ 2 (3) | ΠΆΤΡΟΚΛΟΣ ΠΑΡΑΛΊΑ 2 (4),2021-03-04,2023-08-27,coordinate_mismatch,coordinate_mismatch; multiple_regions,broad,1,0.0288888888888888,0.3281559622760181,1
3,ΑΡΓΟΣΑΡΩΝΙΚΟΣ,,ΠΆΤΡΟΚΛΟΣ ΠΑΡΑΛΊΑ 313,2023-08-27,2024-04-12,coordinate_mismatch,coordinate_mismatch; multiple_regions,broad,1,0.0,0.5638533481255176,0
8,ΔΟΚΟΣ,,ΔΟΚΌΣ ΠΑΡΑΛΊΑ 2,2019-08-14,2020-01-26,identity_review,multiple_regions,broad,1,0.503030303030303,0.7645475754338952,1
8,ΣΠΕΤΣΕΣ - ΔΟΚΟΣ-ΥΔΡΑ-ΑΓΚΙΣΤΡΙ- ΑΙΓΙΝΑ,,ΔΟΚΌΣ ΠΑΡΑΛΊΑ 31,2020-01-26,2023-06-08,identity_review,multiple_regions,broad,1,0.0358014646053702,0.09565625719861494,1
8,ΑΡΓΟΣΑΡΩΝΙΚΟΣ,,ΔΟΚΌΣ ΠΑΡΑΛΊΑ 127 (1) | ΔΟΚΌΣ ΠΑΡΑΛΊΑ 127 (2),2023-06-08,2025-10-14,identity_review,multiple_regions,broad,1,0.0944055944055944,0.02378763436004852,1
16,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 4,2019-08-30,2025-11-03,identity_review,multiple_regions,broad,1,0.0,0.05340311348011015,0
18,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 6 (1) | ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 6 (2),2019-09-03,2023-07-28,identity_review,probable; multiple_regions,broad,1,0.3499648629655657,0.192054865744213,1
18,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 542 (1) | ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 542 (2) | ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 542 (3) | ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 542 (4),2023-07-28,2025-11-04,identity_review,probable; multiple_regions,broad,1,0.3349455864570738,0.19955299579940303,1
27,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΑΓΚΊΣΤΡΙ ΠΑΡΑΛΊΑ 15,2019-09-08,2023-08-07,identity_review,multiple_regions,broad,1,0.1896431070678796,0.06213249017131623,1
60,ΣΧΟΙΝΟΥΣΑ - ΟΦΕΙΔΟΥΣΣΑ,ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΠΈΤΡΟΣ,ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 5,2019-09-22,2024-05-25,coordinate_mismatch,coordinate_mismatch; multiple_regions; multiple_beach_names,broad,1,0.0,0.0005420898209821414,0
87,ΑΜΟΡΓΟΣ,ΠΑΡΑΛΊΑ ΜΟΝΑΣΤΉΡΙ,ΑΜΟΡΓΌΣ ΠΑΡΑΛΊΑ 1,2019-09-30,2024-06-03,strong,ok,broad,1,0.0,0.0009610294099940222,0
90,ΑΜΟΡΓΟΣ,ΠΑΡΑΛΊΑ ΜΟΥΡΌΣ,ΑΜΟΡΓΌΣ ΠΑΡΑΛΊΑ 4,2019-09-30,2024-06-03,strong,ok,broad,1,0.0,0.03387998838479195,0
114,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΠΑΎΛΟΣ,ΧΑΝΙΆ ΠΑΡΑΛΊΑ 9,2019-10-13,2023-04-08,strong,ok,broad,1,0.4886095836606441,0.054769076283654704,1
144,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΌΚΚΙΝΟ ΑΜΜΟΥΤΣΑΚΙ,ΧΑΝΙΆ ΠΑΡΑΛΊΑ 39,2019-10-19,2023-02-16,identity_review,multiple_beach_names,broad,1,0.0,0.02555914719495461,0
163,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΣΕΝΤΌΝΙ,ΧΑΝΙΆ ΠΑΡΑΛΊΑ 58,2019-10-26,2023-02-15,strong,ok,broad,1,0.0,0.02422443563418015,0
190,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΠΟΤΑΜΌΣ,ΓΑΎΔΟΣ ΠΑΡΑΛΊΑ 85,2019-10-29,2023-04-21,strong,ok,broad,1,0.0,0.05702781881504452,0
193,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΛΑΚΟΎΔΙ,ΓΑΎΔΟΣ ΠΑΡΑΛΊΑ 88,2019-10-29,2023-04-21,probable,probable,broad,1,0.0,0.020184488000573354,0
194,ΚΡΗΤΗ,,ΓΑΎΔΟΣ ΠΑΡΑΛΊΑ 89,2019-10-29,2023-04-21,strong,ok,broad,1,0.0393700787401574,0.03237132253310642,1
196,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΨΙΛΟΎ ΡΟΎΜΙ,ΧΑΝΊΑ ΠΑΡΑΛΊΑ 91,2019-10-30,2023-02-14,identity_review,probable; multiple_beach_names,broad,1,0.0,0.09263890833026274,0
207,ΚΡΗΤΗ,,ΧΑΝΊΑ ΠΑΡΑΛΊΑ 102,2019-10-30,2023-02-14,strong,ok,broad,1,0.0,0.022374876779282245,0
213,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΛΉΜΑΤΑ,ΧΑΝΊΑ ΠΑΡΑΛΊΑ 108,2019-10-30,2023-02-14,identity_review,review_coordinates; multiple_beach_names,broad,1,0.0,0.02671623804083668,0
222,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΕΦΆΛΑΣ,ΡΈΘΥΜΝΟ ΠΑΡΑΛΊΑ 117,2019-10-31,2023-02-13,identity_review,multiple_beach_names,broad,1,0.0,0.05671436345374685,0
237,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΑΓΊΑ ΓΑΛΉΝΗ,ΡΈΘΥΜΝΟ ΠΑΡΑΛΊΑ 132,2019-11-02,2023-02-12,review_coordinates,review_coordinates,broad,1,0.1193656093489148,0.08080970732429979,1
269,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΕΛΥΓΙΆΣ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 164,2019-11-05,2023-02-10,identity_review,multiple_beach_names,broad,1,0.0,0.005889737799112835,0
273,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΓΛΎΚΟΣ ΚΌΛΥΜΠΟΣ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 168,2019-11-06,2023-02-10,identity_review,multiple_beach_names,broad,1,0.0,0.004380587769748049,0
279,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΒΟΥΙΔΌΜΑΤΟ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 174,2019-11-06,2023-02-10,strong,ok,broad,1,0.0,0.0020084081148497366,0
280,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΠΛΎΣΙΜΟ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 175,2019-11-06,2023-02-10,strong,ok,broad,1,0.0,0.0017451539896020274,0
283,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΑΛΆΜΙ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 178,2019-11-06,2023-02-10,strong,ok,broad,1,0.0,0.009365841387617646,0
286,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΑΛΟΓΈΡΟΥ ΑΡΌΛΙΘΟΣ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 181,2019-11-07,2023-02-10,identity_review,multiple_beach_names,broad,1,0.072208228379513,0.0045658450199249434,1
292,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΣΑΡΑΚΗΝΌΣ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 187,2019-11-07,2023-02-10,probable,probable,broad,1,0.0,0.01752589940499809,0
352,ΚΡΗΤΗ,,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 247,2019-11-16,2023-02-04,strong,ok,broad,1,0.0,0.01080639576123771,0
370,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΑΝΑΛΟΎΚΑΣ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 265 (1) | ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 265 (2) | ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 265 (3),2019-11-19,2023-02-21,strong,ok,broad,1,8.047979797979798,0.5043889769187698,1
418,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΑΚΙΆ ΝΑΣΠΑ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 313,2019-11-28,2023-03-21,identity_review,multiple_beach_names,broad,1,0.0,0.028206725122209567,0
436,ΚΡΗΤΗ,,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 331,2019-12-02,2023-03-24,strong,ok,broad,1,0.0,0.06224478566559129,0
449,ΚΡΗΤΗ,,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 344,2019-12-03,2023-03-27,strong,ok,broad,1,0.0421487603305785,0.08300616988281243,1
501,ΚΥΘΗΡΑ,ΠΑΡΑΛΊΑ ΚΑΛΑΔΊ,ΚΎΘΗΡΑ ΠΑΡΑΛΊΑ 12,2019-12-18,2023-04-22,strong,ok,broad,1,0.0,0.7574346968158187,0
518,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΜΕΣΣΗΝΊΑ ΠΑΡΑΛΊΑ 4,2019-12-20,2023-05-07,identity_review,multiple_regions,broad,1,0.0,0.05623894708043629,0
552,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΜΕΣΣΗΝΊΑ ΠΑΡΑΛΊΑ 38,2019-12-28,2023-05-02,identity_review,multiple_regions,broad,1,0.0,0.03648617100064615,0
572,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΑΛΜΗΡΟΎ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 58,2019-12-31,2023-05-01,identity_review,multiple_regions; multiple_beach_names,broad,1,0.0205423171733771,0.046267246921084595,1
574,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΣΑΡΑΛΙΜΑΝΉ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 60,2019-12-31,2023-05-01,identity_review,multiple_regions; multiple_beach_names,broad,1,0.028759244042728,0.04434372851506092,1
575,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΈΞΩ ΚΑΠΊ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 61,2019-12-31,2023-05-01,identity_review,multiple_regions; multiple_beach_names,broad,1,0.0345110928512736,0.07168119705911649,1
651,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΚΑΡΑΜΑΤΖΙΆΝΗΣ,ΑΡΚΑΔΊΑ ΠΑΡΑΛΊΑ 137,2020-01-15,2023-05-10,identity_review,multiple_regions; multiple_beach_names,broad,1,0.0,0.04628891655336958,0
655,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΒΊΛΛΕΣ,ΑΡΚΑΔΊΑ ΠΑΡΑΛΊΑ 141,2020-01-15,2023-05-11,identity_review,multiple_regions; multiple_beach_names,broad,1,0.0,0.010250078374506498,0
688,ΣΠΕΤΣΕΣ - ΔΟΚΟΣ-ΥΔΡΑ-ΑΓΚΙΣΤΡΙ- ΑΙΓΙΝΑ,ΠΑΡΑΛΊΑ ΣΠΈΤΣΕΣ,ΣΠΈΤΣΕΣ ΠΑΡΑΛΊΑ 2,2020-01-22,2023-05-24,identity_review,multiple_regions,broad,1,0.0,0.05816115732389818,0
690,ΣΠΕΤΣΕΣ - ΔΟΚΟΣ-ΥΔΡΑ-ΑΓΚΙΣΤΡΙ- ΑΙΓΙΝΑ,LOVERS COVE,ΣΠΈΤΣΕΣ ΠΑΡΑΛΊΑ 4,2020-01-22,2023-05-24,coordinate_mismatch,coordinate_mismatch; multiple_regions; multiple_beach_names,broad,1,0.0,0.08183657991349247,0
690,ΑΡΓΟΣΑΡΩΝΙΚΟΣ,LOVER'S COVE,ΣΠΈΤΣΕΣ ΠΑΡΑΛΊΑ 10,2023-05-24,2023-06-06,coordinate_mismatch,coordinate_mismatch; multiple_regions; multiple_beach_names,broad,1,0.0,2.3150678115168475,0
690,ΑΡΓΟΣΑΡΩΝΙΚΟΣ,,ΔΟΚΌΣ ΠΑΡΑΛΊΑ 115,2023-06-06,2025-10-13,coordinate_mismatch,coordinate_mismatch; multiple_regions; multiple_beach_names,broad,1,0.0,0.02312490182328275,0
728,ΣΠΕΤΣΕΣ - ΔΟΚΟΣ-ΥΔΡΑ-ΑΓΚΙΣΤΡΙ- ΑΙΓΙΝΑ,ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΝΙΚΌΛΑΟΣ,ΎΔΡΑ ΠΑΡΑΛΊΑ 42,2020-01-28,2023-05-29,coordinate_mismatch,coordinate_mismatch; multiple_regions,broad,1,0.0797041906327033,0.11476463966532509,1
728,ΑΡΓΟΣΑΡΩΝΙΚΟΣ,ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΝΙΚΌΛΑΟΣ,ΎΔΡΑ ΠΑΡΑΛΊΑ 57,2023-05-29,2025-10-17,coordinate_mismatch,coordinate_mismatch; multiple_regions,broad,1,0.0,0.03238756501105361,0
729,ΣΠΕΤΣΕΣ - ΔΟΚΟΣ-ΥΔΡΑ-ΑΓΚΙΣΤΡΙ- ΑΙΓΙΝΑ,ΠΑΡΑΛΊΑ ΚΛΙΜΆΚΙ,ΎΔΡΑ ΠΑΡΑΛΊΑ 43,2020-01-29,2023-05-28,identity_review,multiple_regions,broad,1,0.0,0.050906326708670326,0
776,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,ΠΑΡΑΛΊΑ ΛΙΝΆΡΙ,ΕΎΒΟΙΑ ΠΑΡΑΛΊΑ 20,2020-02-12,2026-01-28,identity_review,multiple_regions,broad,1,0.0,0.028125313833807203,0
781,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,ΠΑΡΑΛΊΑ ΑΙ'ΓΙΆΝΝΗΣ,ΕΎΒΟΙΑ ΠΑΡΑΛΊΑ 25,2020-02-14,2026-01-28,identity_review,multiple_regions,broad,1,0.0,0.03718219198389208,0
965,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,ΠΑΡΑΛΊΑ ΧΆΡΑΚΑΣ,ΕΎΒΟΙΑ ΠΑΡΑΛΊΑ 209,2020-03-28,2026-02-09,identity_review,multiple_regions,broad,1,2.1655783582089554,0.06427870656373481,1
966,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,ΠΑΡΑΛΊΑ ΧΆΡΑΚΑΣ,ΕΎΒΟΙΑ ΠΑΡΑΛΊΑ 210,2020-03-28,2026-02-09,identity_review,multiple_regions,broad,1,0.0,0.054609477649672805,0
980,ΑΝΔΡΟΣ,ΠΑΡΑΛΊΑ ΜΙΚΡΆ ΠΕΖΆ,ΆΝΔΡΟΣ ΠΑΡΑΛΊΑ 12,2020-03-30,2025-11-20,strong,ok,broad,1,0.6574478408539544,0.07115600515258595,1
1017,ΚΕΑ,ΠΑΡΑΛΊΑ ΧΙΛΆ,ΚΈΑ ΠΑΡΑΛΊΑ 17,2020-04-12,2020-05-17,identity_review,multiple_regions; multiple_beach_names,broad,1,0.0,1.1296198008382585,0
1023,ΚΕΑ,ΠΑΡΑΛΊΑ ΛΑΔΙΟΎ,ΚΈΑ ΠΑΡΑΛΊΑ 23,2020-04-13,2020-05-12,identity_review,multiple_regions,broad,1,2.068965517241379,8.29551876836912,1
1024,ΚΕΑ,ΠΑΡΑΛΊΑ ΚΑΣΤΡΙΑΝΊ,ΚΈΑ ΠΑΡΑΛΊΑ 24,2020-04-13,2020-05-12,identity_review,multiple_regions; multiple_beach_names,broad,1,5.689655172413793,1.7343472539018079,1
