interval_id,site_id,Date,Latitude,Longitude,demographic_coordinate_source
470,1923,2020-10-26,37.551556,25.228694,interval_coordinate
471,1926,2020-10-26,37.567111,25.238722,interval_coordinate
472,1927,2020-10-26,37.567722,25.239639,interval_coordinate
473,1997,2020-01-24,37.408111,25.273722,interval_coordinate
474,2003,2020-12-06,38.531972,25.505,interval_coordinate
475,2005,2020-12-06,38.5325,25.511278,interval_coordinate
476,2009,2020-12-06,38.532556,25.517889,interval_coordinate
477,2011,2020-12-07,38.536361,25.499111,interval_coordinate
478,2013,2020-12-07,38.55025,25.508694,interval_coordinate
479,2015,2020-12-07,38.549222,25.522694,interval_coordinate
480,2018,2020-12-08,38.531944,25.521361,interval_coordinate
481,2025,2020-12-08,38.530167,25.520778,interval_coordinate
482,2026,2020-12-07,38.594417,25.534194,interval_coordinate
483,2027,2020-12-09,38.598667,25.535361,interval_coordinate
484,2029,2020-12-09,38.598,25.545972,interval_coordinate
485,2030,2020-12-09,38.596917,25.549639,interval_coordinate
486,2031,2020-12-12,38.604889,25.573083,interval_coordinate
487,2032,2020-12-12,38.60625,25.575472,interval_coordinate
488,2034,2020-12-12,38.599861,25.597028,interval_coordinate
489,2035,2020-12-12,38.598056,25.600694,interval_coordinate
490,2036,2020-12-12,38.591417,25.608639,interval_coordinate
491,2037,2020-12-12,38.591389,25.610667,interval_coordinate
492,2038,2020-12-13,38.595778,25.552889,interval_coordinate
493,2039,2020-12-13,38.596889,25.555417,interval_coordinate
494,2040,2020-12-13,38.597917,25.557278,interval_coordinate
495,2041,2020-12-13,38.600389,25.560639,interval_coordinate
496,2043,2020-12-14,38.575278,25.553833,interval_coordinate
497,2044,2020-12-14,38.567083,25.561306,interval_coordinate
498,2048,2020-12-14,38.537056,25.591944,interval_coordinate
499,2049,2020-12-15,38.541,25.579028,interval_coordinate
500,2051,2020-12-15,38.5445,25.572333,interval_coordinate
501,2053,2020-12-15,38.544722,25.569611,interval_coordinate
502,2054,2020-12-16,38.543278,25.567333,interval_coordinate
503,2063,2020-12-17,38.54225,25.565611,interval_coordinate
504,2066,2020-12-19,38.567278,25.614389,interval_coordinate
505,2067,2020-12-19,38.556861,25.610583,interval_coordinate
506,2068,2020-12-19,38.555417,25.610583,interval_coordinate
507,2073,2021-01-03,38.599667,25.566639,interval_coordinate
508,2074,2021-01-03,38.601889,25.564444,interval_coordinate
509,2075,2020-12-21,39.472778,24.982222,interval_coordinate
510,2078,2020-12-21,39.483056,24.977222,interval_coordinate
511,2079,2020-12-21,39.487222,24.975,interval_coordinate
512,2080,2020-12-21,39.493889,24.973889,interval_coordinate
513,2081,2020-12-21,39.4975,24.972778,interval_coordinate
514,2082,2020-12-22,39.504778,24.972694,interval_coordinate
515,2086,2020-12-22,39.517917,24.974806,interval_coordinate
516,2087,2020-12-22,39.517,24.974111,interval_coordinate
517,2090,2020-12-22,39.529111,24.978667,interval_coordinate
518,2091,2020-12-22,39.53175,24.978778,interval_coordinate
519,2094,2020-12-22,39.544028,24.992167,interval_coordinate
520,2095,2020-12-23,39.545722,24.992778,interval_coordinate
521,2096,2020-12-23,39.548528,24.992167,interval_coordinate
522,2097,2020-12-23,39.550472,24.993861,interval_coordinate
523,2098,2020-12-23,39.551778,24.993889,interval_coordinate
524,2100,2020-12-23,39.495833,25.023333,interval_coordinate
525,2101,2020-12-23,39.509139,25.032889,interval_coordinate
526,2102,2020-12-24,39.512861,25.039806,interval_coordinate
527,2104,2020-12-24,39.517028,25.04425,interval_coordinate
528,2105,2020-12-24,39.524917,25.052167,interval_coordinate
529,2106,2020-12-24,39.528417,25.056222,interval_coordinate
530,2107,2020-12-24,39.559306,24.999556,interval_coordinate
531,2108,2020-12-24,39.560167,25.004944,interval_coordinate
532,2109,2020-12-24,39.55575,25.012139,interval_coordinate
533,2109,2021-01-02,39.55575,25.012139,interval_coordinate
534,2109,2021-01-20,39.55575,25.012139,interval_coordinate
535,2110,2021-01-01,39.546917,25.032778,interval_coordinate
536,2110,2021-01-19,39.546917,25.032778,interval_coordinate
537,2110,2021-04-03,39.547889,25.031417,interval_coordinate
538,2111,2021-03-03,37.725444,23.937528,interval_coordinate
539,2113,2021-03-03,37.680306,23.941667,interval_coordinate
540,2130,2021-03-14,37.66238,23.994953,interval_coordinate
541,2133,2021-03-22,37.684583,24.071194,interval_coordinate
542,2137,2021-03-23,37.675056,24.057389,interval_coordinate
543,2138,2021-03-23,37.675056,24.057389,interval_coordinate
544,2140,2021-03-23,37.676972,24.066583,interval_coordinate
545,2149,2021-03-04,37.656583,23.949722,interval_coordinate
546,2151,2021-03-05,37.653778,23.958889,interval_coordinate
547,2157,2020-12-26,39.9845,25.045944,interval_coordinate
548,2157,2021-04-02,39.984639,25.045944,interval_coordinate
549,2157,2021-05-13,39.984639,25.045944,interval_coordinate
550,2158,2020-12-28,39.992167,25.149917,interval_coordinate
551,2159,2020-12-29,39.989,25.158444,interval_coordinate
552,2160,2020-12-30,39.988972,25.15625,interval_coordinate
553,2161,2020-12-30,39.990333,25.160139,interval_coordinate
554,2163,2021-01-10,39.810889,25.143972,interval_coordinate
555,2164,2021-01-10,39.811889,25.144583,interval_coordinate
556,2165,2021-01-10,39.813028,25.146611,interval_coordinate
557,2166,2021-01-10,39.814194,25.147444,interval_coordinate
558,2167,2021-01-10,39.815528,25.147583,interval_coordinate
559,2168,2021-01-10,39.8175,25.148083,interval_coordinate
560,2170,2021-01-10,39.827028,25.149083,interval_coordinate
561,2172,2021-01-14,39.836333,25.139611,interval_coordinate
562,2172,2025-02-06,39.837111,25.138167,interval_coordinate
563,2174,2021-01-14,39.846194,25.150444,interval_coordinate
564,2175,2021-01-14,39.849333,25.150389,interval_coordinate
565,2176,2021-01-14,39.840917,25.143194,interval_coordinate
566,2179,2021-01-15,39.851722,25.156528,interval_coordinate
567,2180,2021-01-15,39.855194,25.169556,interval_coordinate
568,2182,2021-01-16,39.849333,25.172361,interval_coordinate
569,2183,2021-01-17,39.845556,25.162083,interval_coordinate
570,2184,2021-01-18,39.828028,25.155306,interval_coordinate
571,2185,2021-01-18,39.838417,25.159917,interval_coordinate
572,2188,2021-01-28,39.829389,25.283806,interval_coordinate
573,2188,2021-07-13,39.828667,25.285944,interval_coordinate
574,2189,2021-01-29,39.801972,25.225778,interval_coordinate
575,2190,2021-01-29,39.799444,25.228111,interval_coordinate
576,2190,2021-07-09,39.941944,23.934806,interval_coordinate
577,2191,2021-01-29,39.800917,25.227639,interval_coordinate
578,2191,2021-07-09,39.945139,23.935111,interval_coordinate
579,2192,2021-01-29,39.803444,25.225583,interval_coordinate
580,2193,2021-01-29,39.804278,25.224083,interval_coordinate
581,2193,2021-07-09,39.947194,23.929083,interval_coordinate
582,2194,2021-01-29,39.813139,25.215028,interval_coordinate
583,2194,2021-07-09,39.962556,23.917944,interval_coordinate
584,2195,2021-01-30,39.818472,25.208917,interval_coordinate
585,2195,2021-07-09,39.966694,23.917417,interval_coordinate
586,2196,2021-01-31,39.825694,25.206472,interval_coordinate
587,2196,2021-07-10,39.962472,23.908639,interval_coordinate
588,2197,2021-01-31,39.831889,25.20525,interval_coordinate
589,2197,2021-07-10,39.963361,23.9035,interval_coordinate
590,2198,2021-01-31,39.832528,25.205278,interval_coordinate
591,2199,2021-01-31,39.834833,25.20475,interval_coordinate
592,2200,2021-01-31,39.837472,25.202417,interval_coordinate
593,2200,2021-07-10,39.971694,23.901389,interval_coordinate
594,2201,2021-01-31,39.841361,25.201583,interval_coordinate
595,2202,2021-01-31,39.84075,25.196778,interval_coordinate
596,2202,2021-07-10,39.976306,23.901111,interval_coordinate
597,2203,2021-01-31,39.859806,25.251306,interval_coordinate
598,2204,2021-02-02,39.862806,25.262778,interval_coordinate
599,2204,2021-07-11,40.017167,23.826667,interval_coordinate
600,2205,2021-02-03,39.825778,25.289639,interval_coordinate
601,2205,2021-07-11,40.016472,23.827972,interval_coordinate
602,2205,2025-02-10,39.825306,25.290417,interval_coordinate
603,2206,2021-02-04,39.821139,25.2955,interval_coordinate
604,2206,2021-07-11,40.015583,23.856278,interval_coordinate
605,2207,2021-02-04,39.818917,25.294944,interval_coordinate
606,2207,2021-07-11,40.014972,23.82225,interval_coordinate
607,2208,2021-02-04,39.839806,25.263694,interval_coordinate
608,2209,2021-02-04,39.843167,25.259194,interval_coordinate
609,2209,2021-07-11,40.018167,23.823278,interval_coordinate
610,2210,2021-02-04,39.839713,25.173047,interval_coordinate
611,2210,2021-04-16,39.851667,25.249722,interval_coordinate
612,2210,2021-07-11,40.046944,23.807944,interval_coordinate
613,2211,2021-02-05,39.844472,25.132556,interval_coordinate
614,2211,2021-07-11,40.048667,23.807194,interval_coordinate
615,2212,2021-02-06,39.843944,25.147019,interval_coordinate
616,2212,2021-07-12,40.037556,23.812694,interval_coordinate
617,2213,2021-02-06,39.844231,25.172039,interval_coordinate
618,2214,2021-02-06,39.846708,25.127253,interval_coordinate
619,2214,2021-07-12,40.049861,23.802528,interval_coordinate
620,2215,2021-02-06,39.847686,25.105561,interval_coordinate
621,2215,2021-07-12,40.050222,23.804583,interval_coordinate
622,2216,2021-03-29,39.798639,25.2175,interval_coordinate
623,2216,2021-07-12,40.049194,23.801722,interval_coordinate
624,2217,2021-03-29,39.799583,25.215389,interval_coordinate
625,2217,2021-07-12,40.051694,23.7995,interval_coordinate
626,2218,2021-03-29,39.800194,25.212389,interval_coordinate
627,2218,2021-07-12,40.037222,23.810417,interval_coordinate
628,2219,2021-03-29,39.798611,25.192111,interval_coordinate
629,2219,2021-07-12,40.05075,23.800444,interval_coordinate
630,2220,2021-03-30,39.799861,25.18075,interval_coordinate
631,2220,2021-05-11,39.800056,25.182444,interval_coordinate
632,2220,2021-07-14,40.398833,25.558417,interval_coordinate
633,2220,2025-02-07,39.799694,25.179111,interval_coordinate
634,2221,2021-03-30,39.799583,25.175917,interval_coordinate
635,2221,2021-07-14,40.4,25.556806,interval_coordinate
636,2221,2025-02-07,39.799583,25.176056,interval_coordinate
637,2222,2021-03-30,39.800389,25.168861,interval_coordinate
638,2222,2021-05-12,39.800194,25.17225,interval_coordinate
639,2222,2021-07-14,40.396917,25.562139,interval_coordinate
640,2222,2025-04-03,39.800222,25.171167,interval_coordinate
641,2223,2021-04-01,39.851233,25.122342,interval_coordinate
642,2224,2021-04-04,40.005111,25.14275,interval_coordinate
643,2224,2021-05-17,40.005028,25.142833,interval_coordinate
644,2224,2021-07-14,40.397194,25.5695,interval_coordinate
645,2225,2021-04-04,40.003333,25.14625,interval_coordinate
646,2225,2021-07-14,40.394472,25.588917,interval_coordinate
647,2226,2021-04-04,40.001889,25.146667,interval_coordinate
648,2227,2021-04-05,39.848167,25.180111,interval_coordinate
649,2228,2021-04-06,39.842917,25.182889,interval_coordinate
650,2228,2021-07-14,40.394806,25.601,interval_coordinate
651,2229,2021-04-07,39.844528,25.190889,interval_coordinate
652,2229,2021-07-14,40.396306,25.605194,interval_coordinate
653,2230,2021-04-07,39.849639,25.196694,interval_coordinate
654,2230,2021-07-14,40.398944,25.611583,interval_coordinate
655,2231,2021-04-07,39.846287,25.196583,interval_coordinate
656,2231,2021-07-14,40.399444,25.614917,interval_coordinate
657,2232,2021-04-09,39.864556,25.19357,interval_coordinate
658,2232,2021-07-14,40.402111,25.622528,interval_coordinate
659,2233,2021-04-09,39.872361,25.199722,interval_coordinate
660,2234,2021-04-10,39.878084,25.205306,interval_coordinate
661,2234,2021-07-14,40.407806,25.638333,interval_coordinate
662,2235,2021-04-10,39.866164,25.218717,interval_coordinate
663,2235,2021-07-15,40.429389,25.504389,interval_coordinate
664,2236,2021-04-11,39.879956,25.214656,interval_coordinate
665,2236,2021-07-15,40.437306,25.495528,interval_coordinate
666,2237,2021-04-11,39.87875,25.217583,interval_coordinate
667,2238,2021-04-14,39.877611,25.220889,interval_coordinate
668,2239,2021-04-14,39.876972,25.224611,interval_coordinate
669,2239,2021-07-15,40.408361,25.646139,interval_coordinate
670,2240,2021-04-15,39.878972,25.228194,interval_coordinate
671,2241,2021-04-15,39.879194,25.224417,interval_coordinate
672,2241,2021-07-15,40.412306,25.662083,interval_coordinate
673,2242,2021-04-15,39.880167,25.221167,interval_coordinate
674,2242,2021-07-15,40.414306,25.672722,interval_coordinate
675,2243,2021-04-15,39.882944,25.223,interval_coordinate
676,2244,2021-04-15,39.88175,25.220694,interval_coordinate
677,2245,2021-04-15,39.881556,25.216583,interval_coordinate
678,2246,2021-04-18,39.854911,25.242514,interval_coordinate
679,2246,2021-07-17,40.459083,25.458861,interval_coordinate
680,2247,2021-04-18,39.852583,25.239833,interval_coordinate
681,2247,2021-07-17,40.470667,25.451861,interval_coordinate
682,2247,2025-02-10,39.852278,25.239694,interval_coordinate
683,2248,2021-04-18,39.85445,25.238725,interval_coordinate
684,2248,2021-07-18,40.418639,25.531778,interval_coordinate
685,2249,2021-04-18,39.856194,25.237361,interval_coordinate
686,2250,2021-04-18,39.852222,25.237028,interval_coordinate
687,2251,2021-04-18,39.853,25.237444,interval_coordinate
688,2252,2021-04-20,39.856778,25.239361,interval_coordinate
689,2253,2021-04-20,39.857389,25.240722,interval_coordinate
690,2254,2021-04-20,39.859278,25.242528,interval_coordinate
691,2254,2021-07-20,40.763611,24.730889,interval_coordinate
692,2255,2021-04-21,39.869,25.268556,interval_coordinate
693,2256,2021-04-21,39.875778,25.262694,interval_coordinate
694,2256,2021-07-21,40.760222,24.733694,interval_coordinate
695,2257,2021-04-21,39.877611,25.263972,interval_coordinate
696,2257,2021-07-21,40.758722,24.735139,interval_coordinate
697,2258,2021-04-23,39.883333,25.26645,interval_coordinate
698,2258,2021-07-21,40.758111,24.737,interval_coordinate
699,2258,2024-11-21,40.758111,24.736833,interval_coordinate
700,2259,2021-04-26,39.887389,25.275694,interval_coordinate
701,2260,2021-04-28,39.895194,25.278778,interval_coordinate
702,2261,2021-04-29,39.90825,25.265917,interval_coordinate
703,2262,2021-05-01,39.911181,25.259008,interval_coordinate
704,2263,2021-05-03,39.912417,25.245667,interval_coordinate
705,2264,2021-05-06,39.911917,25.242139,interval_coordinate
706,2265,2021-05-07,39.911139,25.235917,interval_coordinate
707,2265,2021-07-22,40.596056,24.615306,interval_coordinate
708,2265,2024-11-13,40.596083,24.615361,interval_coordinate
709,2266,2021-05-08,39.905778,25.227806,interval_coordinate
710,2266,2021-07-22,40.596083,24.613667,interval_coordinate
711,2267,2021-05-08,39.900222,25.220694,interval_coordinate
712,2268,2021-05-08,39.886417,25.209472,interval_coordinate
713,2268,2021-07-22,40.596417,24.609222,interval_coordinate
714,2269,2021-05-09,39.808317,25.154233,interval_coordinate
715,2269,2021-07-22,40.591472,24.620944,interval_coordinate
716,2270,2021-05-10,39.805889,25.155778,interval_coordinate
717,2271,2021-05-10,39.804333,25.156472,interval_coordinate
718,2271,2021-07-22,40.597917,24.607,interval_coordinate
719,2272,2021-05-10,39.803611,25.156889,interval_coordinate
720,2273,2021-05-10,39.802667,25.157389,interval_coordinate
721,2273,2021-07-22,40.596583,24.605167,interval_coordinate
722,2274,2021-05-10,39.802083,25.157889,interval_coordinate
723,2275,2021-05-10,39.801361,25.158417,interval_coordinate
724,2276,2021-05-10,39.800194,25.15775,interval_coordinate
725,2277,2021-05-10,39.799528,25.159194,interval_coordinate
726,2277,2021-07-22,40.569861,24.642,interval_coordinate
727,2278,2021-05-10,39.799639,25.162083,interval_coordinate
728,2278,2021-07-23,40.620444,24.591111,interval_coordinate
729,2279,2021-05-11,39.841139,25.095389,interval_coordinate
730,2279,2021-07-23,40.622222,24.588444,interval_coordinate
731,2280,2021-05-11,39.842222,25.100972,interval_coordinate
732,2280,2021-07-23,40.623611,24.580722,interval_coordinate
733,2281,2021-05-12,39.800333,25.168222,interval_coordinate
734,2281,2021-07-23,40.623944,24.579694,interval_coordinate
735,2282,2021-05-13,39.983806,25.050639,interval_coordinate
736,2283,2021-05-14,39.985056,25.0605,interval_coordinate
737,2284,2021-05-15,39.989917,25.064,interval_coordinate
738,2285,2021-05-15,39.992028,25.078528,interval_coordinate
739,2286,2021-05-15,39.99112,25.083528,interval_coordinate
740,2286,2021-07-23,40.596722,24.6985,interval_coordinate
741,2286,2024-12-04,40.596722,24.698528,interval_coordinate
742,2287,2021-05-16,39.99025,25.092611,interval_coordinate
743,2288,2021-05-16,39.991056,25.102778,interval_coordinate
744,2288,2021-07-23,40.617028,24.764528,interval_coordinate
745,2289,2021-05-17,39.997222,25.121222,interval_coordinate
746,2289,2021-07-24,40.634528,24.770589,interval_coordinate
747,2290,2021-05-17,39.999028,25.124389,interval_coordinate
748,2291,2021-05-17,40.000333,25.12675,interval_coordinate
749,2292,2021-05-17,40.000694,25.148278,interval_coordinate
750,2292,2021-07-25,40.623744,24.528492,interval_coordinate
751,2293,2021-05-17,39.992,25.163472,interval_coordinate
752,2293,2021-07-25,40.624981,24.528897,interval_coordinate
753,2294,2021-05-17,39.993028,25.166889,interval_coordinate
754,2295,2021-05-18,39.990056,25.169444,interval_coordinate
755,2295,2021-07-25,40.633058,24.525553,interval_coordinate
756,2296,2021-05-18,39.990583,25.171667,interval_coordinate
757,2296,2021-07-25,40.635153,24.524925,interval_coordinate
758,2297,2021-05-18,39.992333,25.174111,interval_coordinate
759,2297,2021-07-25,40.648611,24.513136,interval_coordinate
760,2298,2021-05-18,39.993889,25.178667,interval_coordinate
761,2298,2021-07-25,40.660047,24.511611,interval_coordinate
762,2299,2021-05-19,39.996111,25.190028,interval_coordinate
763,2299,2021-07-25,40.667322,24.513642,interval_coordinate
764,2300,2021-05-19,39.996472,25.193083,interval_coordinate
765,2301,2021-05-19,39.999444,25.200667,interval_coordinate
766,2301,2021-07-27,40.134583,24.291806,interval_coordinate
767,2302,2021-05-19,39.997806,25.215139,interval_coordinate
768,2302,2021-07-27,40.129,24.29,interval_coordinate
769,2303,2021-05-20,39.998972,25.219083,interval_coordinate
770,2303,2021-07-27,40.128222,24.291694,interval_coordinate
771,2304,2021-05-20,39.9995,25.205389,interval_coordinate
772,2304,2021-07-27,40.118189,24.315456,interval_coordinate
773,2305,2021-05-20,39.998056,25.208306,interval_coordinate
774,2305,2021-07-27,40.120839,24.31955,interval_coordinate
775,2305,2025-03-20,40.120917,24.319972,interval_coordinate
776,2306,2021-05-21,39.850056,25.108722,interval_coordinate
777,2306,2021-07-27,40.121472,24.328444,interval_coordinate
778,2307,2021-05-21,39.850444,25.1115,interval_coordinate
779,2307,2021-06-11,39.850389,25.111556,interval_coordinate
780,2307,2021-07-27,40.126075,24.335992,interval_coordinate
781,2308,2021-05-22,40.001167,25.222472,interval_coordinate
782,2308,2021-07-27,40.127944,24.340361,interval_coordinate
783,2309,2021-05-22,40.002361,25.233,interval_coordinate
784,2309,2021-07-27,40.131417,24.359028,interval_coordinate
785,2310,2021-05-23,39.998889,25.236639,interval_coordinate
786,2310,2021-07-27,40.133722,24.363667,interval_coordinate
787,2311,2021-05-23,39.996278,25.235194,interval_coordinate
788,2311,2021-07-27,40.177031,24.385331,interval_coordinate
789,2312,2021-05-23,40.000306,25.235889,interval_coordinate
790,2313,2021-05-24,39.98975,25.247028,interval_coordinate
791,2313,2021-07-28,40.1885,24.375908,interval_coordinate
792,2314,2021-05-25,39.9375,25.052306,interval_coordinate
793,2314,2021-07-28,40.199669,24.358292,interval_coordinate
794,2315,2021-05-25,39.931583,25.056556,interval_coordinate
795,2315,2021-07-28,40.205253,24.342711,interval_coordinate
796,2315,2025-03-14,40.205167,24.342861,interval_coordinate
797,2316,2021-05-25,39.931667,25.049889,interval_coordinate
798,2316,2021-07-28,40.213811,24.337486,interval_coordinate
799,2317,2021-05-25,39.932333,25.048167,interval_coordinate
800,2317,2021-07-29,40.177031,24.385331,interval_coordinate
801,2318,2021-05-25,39.933028,25.048444,interval_coordinate
802,2318,2021-07-30,40.206861,24.340056,interval_coordinate
803,2318,2025-03-15,40.206833,24.340111,interval_coordinate
804,2319,2021-05-25,39.934167,25.047833,interval_coordinate
805,2320,2021-05-25,39.940917,25.050889,interval_coordinate
806,2320,2021-07-30,40.218575,24.3326,interval_coordinate
807,2321,2021-05-25,39.943444,25.051917,interval_coordinate
808,2321,2021-07-30,40.224939,24.321147,interval_coordinate
809,2322,2021-05-25,39.949583,25.049111,interval_coordinate
810,2322,2021-07-30,40.225222,24.320764,interval_coordinate
811,2323,2021-05-25,39.951222,25.04825,interval_coordinate
812,2323,2021-07-31,40.227431,24.318336,interval_coordinate
813,2324,2021-05-26,39.945583,25.051306,interval_coordinate
814,2325,2021-05-26,39.956528,25.045889,interval_coordinate
815,2325,2021-07-31,40.232167,24.310639,interval_coordinate
816,2326,2021-05-26,39.980583,25.047278,interval_coordinate
817,2326,2021-07-31,40.234667,24.305833,interval_coordinate
818,2327,2021-05-26,39.952278,25.047639,interval_coordinate
819,2327,2021-07-31,40.235861,24.305611,interval_coordinate
820,2328,2021-05-26,39.966639,25.048806,interval_coordinate
821,2328,2021-08-01,40.450392,24.005947,interval_coordinate
822,2329,2021-05-26,39.973222,25.049222,interval_coordinate
823,2329,2021-08-01,40.434283,24.001983,interval_coordinate
824,2329,2024-11-11,40.434556,24.002167,interval_coordinate
825,2330,2021-05-26,39.861333,25.052722,interval_coordinate
826,2330,2021-08-01,40.429417,23.997306,interval_coordinate
827,2331,2021-05-26,39.859056,25.052306,interval_coordinate
828,2331,2021-08-01,40.428758,23.997289,interval_coordinate
829,2331,2024-11-10,40.428833,23.997417,interval_coordinate
830,2332,2021-05-26,39.858361,25.052639,interval_coordinate
831,2332,2021-08-02,40.352894,24.145672,interval_coordinate
832,2333,2021-05-27,39.843111,25.057472,interval_coordinate
833,2333,2021-08-02,40.353889,24.148067,interval_coordinate
834,2334,2021-05-27,39.842,25.055111,interval_coordinate
835,2335,2021-05-27,39.855694,25.051139,interval_coordinate
836,2336,2021-05-27,39.836639,25.049528,interval_coordinate
837,2337,2021-05-27,39.836444,25.052222,interval_coordinate
838,2337,2021-08-02,40.439703,23.997175,interval_coordinate
839,2337,2024-11-11,40.439639,23.997333,interval_coordinate
840,2338,2021-05-27,39.834278,25.056611,interval_coordinate
841,2338,2021-08-03,40.437889,24.000556,interval_coordinate
842,2338,2024-11-11,40.4375,24.001222,interval_coordinate
843,2339,2021-05-27,39.85425,25.049944,interval_coordinate
844,2339,2021-08-03,40.438144,23.993917,interval_coordinate
845,2340,2021-05-27,39.856944,25.048583,interval_coordinate
846,2341,2021-05-27,39.857444,25.045889,interval_coordinate
847,2342,2021-05-27,39.857694,25.044417,interval_coordinate
848,2343,2021-05-27,39.857694,25.041611,interval_coordinate
849,2344,2021-05-27,39.834972,25.046722,interval_coordinate
850,2345,2021-05-27,39.837611,25.048278,interval_coordinate
851,2346,2021-05-27,39.835083,25.052917,interval_coordinate
852,2346,2021-08-04,40.415944,23.999144,interval_coordinate
853,2347,2021-05-27,39.832722,25.052694,interval_coordinate
854,2347,2021-08-05,40.237375,24.30315,interval_coordinate
855,2347,2025-03-11,40.237194,24.303278,interval_coordinate
856,2348,2021-05-28,39.967,25.348,interval_coordinate
857,2348,2021-08-05,40.238867,24.300986,interval_coordinate
858,2349,2021-05-28,39.963528,25.3375,interval_coordinate
859,2350,2021-05-28,39.962667,25.333667,interval_coordinate
860,2350,2021-08-07,40.413847,23.999408,interval_coordinate
861,2350,2024-11-10,40.413917,23.999444,interval_coordinate
862,2351,2021-05-28,39.973361,25.346611,interval_coordinate
863,2351,2021-08-07,40.412758,23.999639,interval_coordinate
864,2351,2024-11-10,40.412861,23.999694,interval_coordinate
865,2352,2021-05-28,39.966264,25.32946,interval_coordinate
866,2352,2021-08-07,40.411542,24.000417,interval_coordinate
867,2352,2024-11-10,40.411639,24.000361,interval_coordinate
868,2353,2021-05-28,39.968297,25.329467,interval_coordinate
869,2354,2021-05-28,39.975333,25.33975,interval_coordinate
870,2355,2021-05-29,39.991917,25.243417,interval_coordinate
871,2355,2021-08-07,40.402361,24.004922,interval_coordinate
872,2356,2021-05-29,39.99375,25.241889,interval_coordinate
873,2356,2021-08-07,40.401256,24.005689,interval_coordinate
874,2356,2025-05-06,39.993778,25.241944,interval_coordinate
875,2357,2021-05-29,39.994528,25.241639,interval_coordinate
876,2358,2021-05-30,39.989833,25.250833,interval_coordinate
877,2358,2021-08-07,40.397858,24.008367,interval_coordinate
878,2358,2024-11-10,40.397861,24.008417,interval_coordinate
879,2359,2021-05-30,39.989111,25.25325,interval_coordinate
880,2360,2021-05-30,39.987472,25.254056,interval_coordinate
881,2360,2021-08-08,40.239111,24.29735,interval_coordinate
882,2360,2025-03-17,40.238972,24.297139,interval_coordinate
883,2361,2021-05-30,39.984944,25.263389,interval_coordinate
884,2362,2021-05-31,39.968917,25.329333,interval_coordinate
885,2362,2021-08-08,40.242394,24.293778,interval_coordinate
886,2363,2021-05-31,39.965194,25.330222,interval_coordinate
887,2363,2021-08-09,40.2431,24.29315,interval_coordinate
888,2364,2021-05-31,39.967111,25.326194,interval_coordinate
889,2364,2021-08-09,40.244925,24.288625,interval_coordinate
890,2364,2025-03-11,40.245944,24.287806,interval_coordinate
891,2365,2021-06-01,39.987167,25.269889,interval_coordinate
892,2365,2021-08-10,40.252344,24.282775,interval_coordinate
893,2365,2024-11-04,40.224806,24.216278,interval_coordinate
894,2366,2021-06-01,39.9875,25.256861,interval_coordinate
895,2367,2021-06-01,39.986713,25.261278,interval_coordinate
896,2367,2021-08-11,40.257061,24.279728,interval_coordinate
897,2367,2025-03-08,40.257056,24.279861,interval_coordinate
898,2368,2021-06-02,39.944417,25.276667,interval_coordinate
899,2368,2021-08-12,40.259086,24.278442,interval_coordinate
900,2368,2021-08-26,40.259083,24.278306,interval_coordinate
901,2369,2021-06-03,40.01375,25.381556,interval_coordinate
902,2369,2021-06-17,40.01375,25.381639,interval_coordinate
903,2369,2021-08-13,40.281236,24.265858,interval_coordinate
904,2370,2021-06-04,39.985944,25.266806,interval_coordinate
905,2370,2021-08-13,40.317111,24.205383,interval_coordinate
906,2370,2021-11-03,40.317111,24.205383,interval_coordinate
907,2371,2021-06-04,39.981194,25.265639,interval_coordinate
908,2371,2021-08-14,40.138558,24.291061,interval_coordinate
909,2372,2021-06-05,39.97425,25.261806,interval_coordinate
910,2373,2021-06-05,39.970972,25.264028,interval_coordinate
911,2374,2021-06-05,39.961389,25.268056,interval_coordinate
912,2375,2021-06-06,39.965806,25.263722,interval_coordinate
913,2376,2021-06-06,39.958722,25.271194,interval_coordinate
914,2376,2021-06-13,39.958417,25.271444,interval_coordinate
915,2377,2021-06-07,39.957,25.277528,interval_coordinate
916,2377,2021-06-13,39.956639,25.277611,interval_coordinate
917,2378,2021-06-08,40.01,25.389111,interval_coordinate
918,2378,2021-08-14,40.168222,24.273694,interval_coordinate
919,2379,2021-06-10,39.793639,25.304083,interval_coordinate
920,2379,2021-08-14,40.153347,24.28475,interval_coordinate
921,2380,2021-06-11,39.838111,25.084472,interval_coordinate
922,2381,2021-06-11,39.834111,25.085194,interval_coordinate
923,2381,2021-08-14,40.156369,24.283875,interval_coordinate
924,2382,2021-06-11,39.835083,25.085056,interval_coordinate
925,2383,2021-06-11,39.836722,25.084444,interval_coordinate
926,2384,2021-06-12,39.940194,25.288417,interval_coordinate
927,2385,2021-06-12,39.950583,25.282278,interval_coordinate
928,2385,2021-08-14,40.193503,24.225175,interval_coordinate
929,2386,2021-06-13,39.962972,25.264556,interval_coordinate
930,2386,2021-08-14,40.200711,24.218694,interval_coordinate
931,2387,2021-06-13,39.95675,25.279333,interval_coordinate
932,2388,2021-06-14,39.792056,25.310333,interval_coordinate
933,2388,2021-08-14,40.203717,24.218183,interval_coordinate
934,2389,2021-06-14,39.790278,25.317222,interval_coordinate
935,2389,2021-06-27,39.790278,25.317222,interval_coordinate
