interval_id,canonical_site_id,Date,Latitude,Longitude,demographic_coordinate_source
472,1038,2020-05-02,37.438586,24.434308,interval_coordinate
473,1039,2020-05-02,37.428433,24.450036,interval_coordinate
474,1040,2020-05-03,37.425956,24.467839,interval_coordinate
475,1041,2020-05-03,37.396436,24.473072,interval_coordinate
476,1042,2020-05-03,37.377467,24.454564,interval_coordinate
477,1045,2020-05-04,37.342322,24.429758,interval_coordinate
478,1047,2020-05-04,37.3205485,24.408346,interval_coordinate
479,1048,2020-05-05,37.311156,24.397022,interval_coordinate
480,1049,2020-05-05,37.30975,24.394342,interval_coordinate
481,1050,2020-05-05,37.307428,24.386767,interval_coordinate
482,1051,2020-05-05,37.302314,24.376075,interval_coordinate
483,1052,2020-05-05,37.323806,24.371394,interval_coordinate
484,1053,2020-05-05,37.3278,24.373231,interval_coordinate
485,1054,2020-05-06,37.332078,24.375503,interval_coordinate
486,1055,2020-05-06,37.3395015,24.3790905,interval_coordinate
487,1056,2020-05-06,37.34421766666667,24.381339,interval_coordinate
488,1057,2020-05-06,37.361481,24.392717,interval_coordinate
489,1059,2020-05-08,37.4023,24.396842,interval_coordinate
490,1060,2020-05-08,37.405517,24.391953,interval_coordinate
491,1063,2020-05-09,37.430719,24.375253,interval_coordinate
492,1064,2020-05-09,37.443889,24.384625,interval_coordinate
493,1065,2020-05-09,37.463286,24.405803,interval_coordinate
494,1066,2020-05-09,37.466867,24.410506,interval_coordinate
495,1067,2020-05-10,37.532908,24.304683,interval_coordinate
496,1068,2020-05-10,37.536275,24.307183,interval_coordinate
497,1071,2020-05-10,37.565792,24.341969,interval_coordinate
498,1073,2020-05-13,37.683921999999995,24.345256666666668,interval_coordinate
499,1075,2020-05-14,37.679549,24.3339405,interval_coordinate
500,1077,2020-05-15,37.680669,24.328456,interval_coordinate
501,1083,2020-05-16,37.655006,24.295353,interval_coordinate
502,1084,2020-05-16,37.651947,24.29395,interval_coordinate
503,1085,2020-05-17,37.635953,24.287625,interval_coordinate
504,1086,2020-05-18,37.588969,24.268956,interval_coordinate
505,1088,2020-05-18,37.58240933333333,24.269527666666665,interval_coordinate
506,1090,2020-05-18,37.560128,24.2779,interval_coordinate
507,1091,2020-05-19,37.5280125,24.276664,interval_coordinate
508,1092,2020-05-20,37.569958,24.349678,interval_coordinate
509,1093,2020-05-20,37.575811,24.356817,interval_coordinate
510,1094,2020-05-20,37.582594,24.362078,interval_coordinate
511,1095,2020-05-20,37.585973499999994,24.364011,interval_coordinate
512,1096,2020-05-20,37.595822,24.373819,interval_coordinate
513,1097,2020-05-20,37.59905,24.376675,interval_coordinate
514,1098,2020-05-20,37.6128,24.389686,interval_coordinate
515,1100,2020-05-20,37.622517,24.393064,interval_coordinate
516,1101,2020-05-21,37.651056,24.407547,interval_coordinate
517,1126,2020-05-25,37.9537765,24.515983,interval_coordinate
518,1128,2020-05-25,37.976289,24.472775,interval_coordinate
519,1129,2020-05-25,37.986826,24.468096,interval_coordinate
520,1132,2020-05-26,38.00825,24.436308,interval_coordinate
521,1134,2020-05-27,37.99869433333333,24.393792666666663,interval_coordinate
522,1136,2020-05-28,37.9782485,24.392154,interval_coordinate
523,1137,2020-05-28,37.974111,24.397431,interval_coordinate
524,1138,2020-05-29,37.97174699999999,24.3892065,interval_coordinate
525,1139,2020-05-29,37.962097,24.379997,interval_coordinate
526,1140,2020-05-29,37.965086,24.374564,interval_coordinate
527,1141,2020-05-29,37.969328,24.373361,interval_coordinate
528,1142,2020-05-29,37.971786,24.366444,interval_coordinate
529,1143,2020-05-29,37.975897,24.356658,interval_coordinate
530,1144,2020-05-29,37.97909633333333,24.355197333333336,interval_coordinate
531,1145,2020-05-30,37.979008,24.349581,interval_coordinate
532,1146,2020-05-30,37.984796,24.346218,interval_coordinate
533,1147,2020-05-30,37.989683,24.338606,interval_coordinate
534,1148,2020-05-30,37.999133,24.333906,interval_coordinate
535,1149,2020-05-30,38.0072225,24.333961,interval_coordinate
536,1150,2020-05-30,38.011457,24.332162500000003,interval_coordinate
537,1151,2020-05-30,38.015427625,24.320289625,interval_coordinate
538,1152,2020-06-01,38.012028,24.291528,interval_coordinate
539,1153,2020-06-01,38.0118305,24.285654,interval_coordinate
540,1154,2020-06-01,38.014675,24.280819,interval_coordinate
541,1155,2020-06-01,38.017831,24.279117,interval_coordinate
542,1157,2020-06-01,38.025509,24.270384,interval_coordinate
543,1163,2020-06-02,38.0563585,24.3132595,interval_coordinate
544,1164,2020-06-02,38.065269,24.309128,interval_coordinate
545,1197,2020-06-09,37.668467,24.981575,interval_coordinate
546,1199,2020-06-12,37.665491,25.000191666666662,interval_coordinate
547,1215,2020-06-22,37.639931,25.128356,interval_coordinate
548,1216,2020-06-25,37.644817,24.993114,interval_coordinate
549,1217,2020-06-25,37.639006,24.997756,interval_coordinate
550,1218,2020-06-25,37.638592,25.003281,interval_coordinate
551,1219,2020-06-30,37.6345635,25.007925,interval_coordinate
552,1220,2020-06-30,37.6317585,25.013432,interval_coordinate
553,1222,2020-06-30,37.622653,25.029778,interval_coordinate
554,1224,2020-06-30,37.608475,25.048867,interval_coordinate
555,1225,2020-06-30,37.603208,25.055056,interval_coordinate
556,1226,2020-06-30,37.596606,25.061069,interval_coordinate
557,1228,2020-07-01,37.415292,25.212431,interval_coordinate
558,1229,2020-07-01,37.412066499999995,25.2124545,interval_coordinate
559,1229,2020-11-18,37.412639,25.213194,interval_coordinate
560,1230,2020-07-01,37.405239,25.214325,interval_coordinate
561,1231,2020-07-01,37.402861,25.216144,interval_coordinate
562,1232,2020-07-01,37.400222,25.216378,interval_coordinate
563,1233,2020-07-01,37.402353,25.2198375,interval_coordinate
564,1234,2020-07-01,37.404078,25.226544,interval_coordinate
565,1235,2020-07-01,37.39709991666667,25.234389249999996,interval_coordinate
566,1236,2020-07-02,37.417886,25.205293,interval_coordinate
567,1237,2020-07-02,37.408654,25.2138805,interval_coordinate
568,1238,2020-07-02,37.392436,25.2344125,interval_coordinate
569,1239,2020-07-03,37.388317,25.230503,interval_coordinate
570,1240,2020-07-03,37.384325,25.2271195,interval_coordinate
571,1241,2020-07-03,37.428181,25.200147,interval_coordinate
572,1242,2020-07-03,37.43090466666667,25.205437,interval_coordinate
573,1243,2020-07-03,37.426483,25.209053,interval_coordinate
574,1244,2020-07-04,37.425775,25.21215,interval_coordinate
575,1245,2020-07-04,37.416318,25.237611,interval_coordinate
576,1246,2020-07-04,37.413047,25.237344,interval_coordinate
577,1247,2020-07-04,37.40722816666667,25.235574333333332,interval_coordinate
578,1248,2020-07-05,37.378626999999994,25.247620333333337,interval_coordinate
579,1249,2020-07-05,37.380903,25.241643000000003,interval_coordinate
580,1250,2020-07-05,37.386103,25.240558,interval_coordinate
581,1251,2020-07-05,37.384911,25.237456,interval_coordinate
582,1252,2020-07-05,37.380173,25.23532966666667,interval_coordinate
583,1253,2020-07-06,37.380928,25.253233,interval_coordinate
584,1254,2020-07-06,37.3887875,25.2548985,interval_coordinate
585,1255,2020-07-06,37.394283,25.255703,interval_coordinate
586,1256,2020-07-06,37.373408,25.231633,interval_coordinate
587,1257,2020-07-06,37.373547,25.224839,interval_coordinate
588,1260,2020-07-08,37.3733235,25.217449,interval_coordinate
589,1292,2020-07-31,39.173469,23.420044,interval_coordinate
590,1293,2020-07-31,39.169929,23.41178825,interval_coordinate
591,1293,2021-10-23,39.170917,23.412898,interval_coordinate
592,1293,2021-11-01,39.171806,23.414639,interval_coordinate
593,1294,2020-07-31,39.168927499999995,23.3996225,interval_coordinate
594,1294,2021-10-20,39.169444,23.39975,interval_coordinate
595,1296,2020-08-25,39.163967,23.396217,interval_coordinate
596,1296,2021-10-18,39.164111,23.396139,interval_coordinate
597,1297,2020-08-01,39.1523765,23.391297,interval_coordinate
598,1297,2021-10-17,39.151192,23.391918,interval_coordinate
599,1298,2020-08-01,39.144794,23.3921,interval_coordinate
600,1298,2021-10-17,39.146239,23.392519,interval_coordinate
601,1299,2020-08-01,39.14202175,23.39385,interval_coordinate
602,1299,2021-10-14,39.1439096,23.3955694,interval_coordinate
603,1300,2020-08-01,39.1415785,23.41321875,interval_coordinate
604,1300,2021-10-14,39.14283485714286,23.41293114285714,interval_coordinate
605,1301,2020-08-01,39.139783,23.431797,interval_coordinate
606,1301,2021-10-14,39.139254666666666,23.430651833333332,interval_coordinate
607,1302,2020-08-02,39.119611,23.495401,interval_coordinate
608,1302,2021-10-14,39.12125,23.495417,interval_coordinate
609,1303,2020-08-02,39.126108,23.495981,interval_coordinate
610,1303,2021-10-13,39.126139,23.495361,interval_coordinate
611,1304,2020-08-02,39.119433,23.5036,interval_coordinate
612,1305,2020-08-02,39.124347,23.503353,interval_coordinate
613,1306,2020-08-02,39.127303,23.502156,interval_coordinate
614,1307,2020-08-02,39.130522,23.498383,interval_coordinate
615,1307,2021-10-13,39.130261,23.497669,interval_coordinate
616,1308,2020-08-03,39.1335162,23.4474538,interval_coordinate
617,1309,2020-08-03,39.129718,23.452350000000003,interval_coordinate
618,1309,2021-10-14,39.129847,23.452792,interval_coordinate
619,1310,2020-08-03,39.128847,23.462017,interval_coordinate
620,1310,2021-10-14,39.128917,23.461917,interval_coordinate
621,1311,2020-08-03,39.135582,23.4629525,interval_coordinate
622,1311,2021-10-15,39.134488399999995,23.463044,interval_coordinate
623,1313,2020-08-03,39.149906,23.467375,interval_coordinate
624,1314,2020-08-03,39.156372,23.471828,interval_coordinate
625,1314,2021-10-15,39.157556,23.472472,interval_coordinate
626,1315,2020-08-04,39.1614625,23.4842155,interval_coordinate
627,1315,2021-10-15,39.1614765,23.484193,interval_coordinate
628,1316,2020-08-04,39.1626805,23.5018955,interval_coordinate
629,1317,2020-08-04,39.15795475,23.501461,interval_coordinate
630,1318,2020-08-04,39.175958,23.512986,interval_coordinate
631,1318,2021-10-16,39.175989,23.513025,interval_coordinate
632,1319,2020-08-04,39.1803725,23.511708499999997,interval_coordinate
633,1319,2021-10-16,39.180465,23.511736,interval_coordinate
634,1320,2020-08-04,39.184764,23.510558,interval_coordinate
635,1320,2021-10-16,39.184567,23.510589,interval_coordinate
636,1321,2020-08-04,39.189444,23.506039,interval_coordinate
637,1321,2021-10-16,39.189606,23.505967,interval_coordinate
638,1322,2020-08-04,39.192531,23.497136,interval_coordinate
639,1322,2021-10-16,39.192939,23.496083,interval_coordinate
640,1323,2020-08-05,39.20695,23.477919,interval_coordinate
641,1323,2021-11-02,39.206639,23.478639,interval_coordinate
642,1324,2020-08-05,39.205331,23.482239,interval_coordinate
643,1326,2020-08-06,39.207028,23.469308,interval_coordinate
644,1327,2020-08-06,39.205482,23.458076499999997,interval_coordinate
645,1327,2021-11-01,39.20593533333333,23.458018666666664,interval_coordinate
646,1328,2020-08-06,39.198908,23.4509,interval_coordinate
647,1328,2020-08-25,39.199875,23.452384,interval_coordinate
648,1328,2021-11-01,39.199713,23.451925666666668,interval_coordinate
649,1329,2020-08-06,39.192614,23.443511,interval_coordinate
650,1329,2021-10-27,39.192639,23.443444,interval_coordinate
651,1331,2020-08-06,39.180554,23.44204,interval_coordinate
652,1331,2021-10-28,39.179667,23.44,interval_coordinate
653,1332,2020-08-07,39.086483,23.681033,interval_coordinate
654,1334,2020-08-07,39.089933,23.767333,interval_coordinate
655,1335,2020-08-07,39.096233,23.772867,interval_coordinate
656,1336,2020-08-07,39.0996,23.77595,interval_coordinate
657,1337,2020-08-07,39.1113,23.783067,interval_coordinate
658,1338,2020-08-07,39.114983,23.785067,interval_coordinate
659,1339,2020-08-19,39.1281,23.77165,interval_coordinate
660,1340,2020-08-19,39.12831633333334,23.766477666666663,interval_coordinate
661,1341,2020-08-19,39.12935,23.747217,interval_coordinate
662,1342,2020-08-19,39.12535,23.741033,interval_coordinate
663,1343,2020-08-19,39.121658499999995,23.7402,interval_coordinate
664,1344,2020-08-19,39.125525,23.7281125,interval_coordinate
665,1348,2020-08-20,39.149083,23.707433,interval_coordinate
666,1350,2020-08-21,39.153233,23.698467,interval_coordinate
667,1351,2020-08-21,39.164783,23.66105,interval_coordinate
668,1352,2020-08-22,39.17215,23.65,interval_coordinate
669,1353,2020-08-22,39.175875000000005,23.6440665,interval_coordinate
670,1354,2020-08-22,39.17915,23.639267,interval_coordinate
671,1355,2020-08-22,39.185208,23.6349915,interval_coordinate
672,1356,2020-08-22,39.189583,23.633617,interval_coordinate
673,1357,2020-08-22,39.1947165,23.6227585,interval_coordinate
674,1358,2020-08-22,39.197142,23.6152585,interval_coordinate
675,1359,2020-08-22,39.191217,23.596717,interval_coordinate
676,1360,2020-08-22,39.186883,23.600733,interval_coordinate
677,1361,2020-08-22,39.177991500000005,23.6053665,interval_coordinate
678,1365,2020-08-22,39.1584,23.62255,interval_coordinate
679,1366,2020-08-23,39.14391657142857,23.632595,interval_coordinate
680,1369,2020-08-23,39.12687727272728,23.650453272727272,interval_coordinate
681,1369,2024-03-31,39.12608933333333,23.651098555555553,interval_coordinate
682,1369,2025-09-13,39.131292,23.646292000000003,interval_coordinate
683,1371,2020-08-23,39.112533250000006,23.6556,interval_coordinate
684,1371,2024-03-31,39.112472333333336,23.656907666666665,interval_coordinate
685,1373,2020-08-23,39.10655,23.6608585,interval_coordinate
686,1374,2020-08-23,39.087433,23.65845,interval_coordinate
687,1374,2024-03-31,39.087472,23.658444,interval_coordinate
688,1375,2020-08-08,39.142606,23.835078,interval_coordinate
689,1376,2020-08-08,39.1412955,23.8432975,interval_coordinate
690,1377,2020-08-08,39.134456666666665,23.84911466666667,interval_coordinate
691,1379,2020-08-08,39.150932,23.8793195,interval_coordinate
692,1380,2020-08-08,39.162794,23.897828,interval_coordinate
693,1381,2020-08-08,39.1643945,23.905453,interval_coordinate
694,1383,2020-08-09,39.166797,23.899939,interval_coordinate
695,1385,2020-08-09,39.1770945,23.9190625,interval_coordinate
696,1387,2020-08-09,39.183458,23.923186,interval_coordinate
697,1389,2020-08-10,39.18605,23.924367,interval_coordinate
698,1393,2020-08-10,39.200567,23.929617,interval_coordinate
699,1394,2020-08-10,39.203658,23.9301835,interval_coordinate
700,1395,2020-08-10,39.211069333333334,23.936730500000007,interval_coordinate
701,1398,2020-08-10,39.2301415,23.952325,interval_coordinate
702,1399,2020-08-10,39.234467,23.955783,interval_coordinate
703,1400,2020-08-17,39.272317,23.95305,interval_coordinate
704,1401,2020-08-17,39.244067,23.915383,interval_coordinate
705,1402,2020-08-17,39.233083,23.913533,interval_coordinate
706,1402,2025-08-29,39.2340415,23.9140415,interval_coordinate
707,1403,2020-08-17,39.229383,23.909717,interval_coordinate
708,1404,2020-08-17,39.227567,23.90525,interval_coordinate
709,1405,2020-08-17,39.220467,23.8945,interval_coordinate
710,1406,2020-08-17,39.219867,23.890483,interval_coordinate
711,1407,2020-08-18,39.22,23.88625,interval_coordinate
712,1408,2020-08-18,39.21725,23.885567,interval_coordinate
713,1409,2020-08-18,39.213433,23.883367,interval_coordinate
714,1410,2020-08-18,39.206183,23.87785,interval_coordinate
715,1412,2020-08-18,39.181867,23.877867,interval_coordinate
716,1413,2020-08-18,39.17748325,23.87938725,interval_coordinate
717,1414,2020-08-18,39.1718,23.8743085,interval_coordinate
718,1415,2020-08-18,39.16845,23.86745,interval_coordinate
719,1416,2020-08-18,39.16805,23.861733,interval_coordinate
720,1417,2020-08-18,39.15585,23.839583,interval_coordinate
721,1418,2020-08-10,39.22655,23.970683,interval_coordinate
722,1419,2020-08-11,39.21725,23.966183,interval_coordinate
723,1420,2020-08-11,39.203193875,23.97397525,interval_coordinate
724,1421,2020-08-11,39.1947634,23.9779566,interval_coordinate
725,1422,2020-08-12,39.190367,23.973667,interval_coordinate
726,1423,2020-08-12,39.19075,23.968167,interval_coordinate
727,1424,2020-08-12,39.188933,23.963,interval_coordinate
728,1425,2020-08-12,39.183783,23.94745,interval_coordinate
729,1426,2020-08-13,39.172117,23.954333,interval_coordinate
730,1426,2024-04-03,39.172194,23.954444,interval_coordinate
731,1427,2020-08-13,39.1678,23.9595835,interval_coordinate
732,1427,2024-04-03,39.167819,23.959389,interval_coordinate
733,1428,2020-08-13,39.1715415,23.968725,interval_coordinate
734,1428,2024-04-03,39.17175,23.96862966666667,interval_coordinate
735,1429,2020-08-13,39.16765,23.974533,interval_coordinate
736,1429,2024-04-03,39.167639,23.9745,interval_coordinate
737,1430,2020-08-13,39.166217,23.978917,interval_coordinate
738,1430,2024-04-03,39.166222,23.978917,interval_coordinate
739,1431,2020-08-13,39.169167,23.9823335,interval_coordinate
740,1431,2024-04-03,39.165778,23.983222,interval_coordinate
741,1431,2025-08-27,39.167111000000006,23.983222,interval_coordinate
742,1432,2020-08-13,39.185633,23.983533,interval_coordinate
743,1433,2020-08-13,39.189,23.978267,interval_coordinate
744,1434,2020-08-14,39.2083,23.981267,interval_coordinate
745,1435,2020-08-25,39.330267,24.050867,interval_coordinate
746,1436,2020-08-25,39.329433,24.046333,interval_coordinate
747,1437,2020-08-26,39.3230915,24.0509835,interval_coordinate
748,1437,2024-04-02,39.323097,24.051,interval_coordinate
749,1438,2020-08-26,39.323117,24.0579,interval_coordinate
750,1438,2024-04-02,39.32325,24.057778,interval_coordinate
751,1439,2020-08-26,39.316267,24.06625,interval_coordinate
752,1439,2024-04-02,39.316361,24.066278,interval_coordinate
753,1440,2020-08-26,39.31255,24.066733,interval_coordinate
754,1440,2024-04-02,39.312472,24.066639,interval_coordinate
755,1441,2020-08-26,39.309833,24.063367,interval_coordinate
756,1441,2024-04-02,39.309861,24.063389,interval_coordinate
757,1442,2020-08-26,39.301717,24.060433,interval_coordinate
758,1443,2020-08-26,39.324083,24.09215,interval_coordinate
759,1444,2020-08-26,39.327217,24.09405,interval_coordinate
760,1445,2020-08-27,39.344267,24.09125,interval_coordinate
761,1447,2020-08-27,39.349525,24.069483,interval_coordinate
762,1448,2020-08-27,39.34725,24.06635,interval_coordinate
763,1449,2020-08-27,39.343314,24.067616666666662,interval_coordinate
764,1450,2020-08-28,39.342333,24.077767,interval_coordinate
765,1457,2020-08-29,39.494217,24.1776,interval_coordinate
766,1457,2024-04-02,39.494111,24.177806,interval_coordinate
767,1462,2020-08-29,39.3896,23.19325,interval_coordinate
768,1463,2020-08-29,39.40355,23.181417,interval_coordinate
769,1464,2020-08-29,39.407867,23.169817,interval_coordinate
770,1467,2023-09-17,39.420056,23.159806,interval_coordinate
771,1506,2020-09-29,38.95975,24.5137915,interval_coordinate
772,1507,2020-09-29,38.95455,24.524867,interval_coordinate
773,1508,2020-09-29,38.947917,24.5351,interval_coordinate
774,1510,2020-10-01,38.94385,24.547483,interval_coordinate
775,1511,2020-10-01,38.94121071428572,24.553263142857144,interval_coordinate
776,1517,2020-10-16,37.632928,25.151705,interval_coordinate
777,1520,2020-10-09,37.58295,25.091667,interval_coordinate
778,1521,2020-10-10,37.5821415,25.0964915,interval_coordinate
779,1524,2020-10-10,37.57975,25.101833,interval_coordinate
780,1525,2020-10-19,37.550433,25.125367,interval_coordinate
781,1526,2020-10-10,37.575933,25.105133,interval_coordinate
782,1527,2020-10-19,37.553633,25.13055,interval_coordinate
783,1529,2020-10-19,37.55331133333333,25.134794333333332,interval_coordinate
784,1532,2020-10-21,37.546691499999994,25.1484085,interval_coordinate
785,1538,2020-10-25,37.529444,25.197944,interval_coordinate
786,1543,2020-10-26,37.551556,25.228694,interval_coordinate
787,1546,2020-10-26,37.5674165,25.2391805,interval_coordinate
788,1555,2020-11-02,37.379667,25.222,interval_coordinate
789,1557,2020-11-16,37.43512033333334,25.227259333333336,interval_coordinate
790,1559,2020-11-18,37.424597,25.232861,interval_coordinate
791,1560,2020-11-18,37.434694,25.221694,interval_coordinate
792,1571,2020-01-24,37.408111,25.273722,interval_coordinate
793,1574,2020-12-06,38.5325,25.499972,interval_coordinate
794,1575,2020-12-06,38.531972,25.505,interval_coordinate
795,1576,2020-12-06,38.5316334,25.5123722,interval_coordinate
796,1577,2020-12-06,38.530727545454546,25.519982545454543,interval_coordinate
797,1578,2020-12-07,38.5354165,25.4983335,interval_coordinate
798,1579,2020-12-07,38.546722,25.5075,interval_coordinate
799,1580,2020-12-07,38.551097,25.509444,interval_coordinate
800,1581,2020-12-07,38.549222,25.522694,interval_coordinate
801,1582,2020-12-07,38.594417,25.534194,interval_coordinate
802,1583,2020-12-09,38.598667,25.535361,interval_coordinate
803,1585,2020-12-09,38.598,25.545972,interval_coordinate
804,1586,2020-12-09,38.596917,25.549639,interval_coordinate
805,1587,2020-12-12,38.6055695,25.5742775,interval_coordinate
806,1589,2020-12-12,38.599861,25.597028,interval_coordinate
807,1590,2020-12-12,38.598056,25.600694,interval_coordinate
808,1591,2020-12-12,38.591403,25.609653,interval_coordinate
809,1592,2020-12-13,38.59686133333333,25.555194666666665,interval_coordinate
810,1592,2021-01-03,38.595778,25.552889,interval_coordinate
811,1593,2020-12-13,38.6008055,25.561014,interval_coordinate
812,1594,2020-12-14,38.575278,25.553833,interval_coordinate
813,1595,2020-12-14,38.567083,25.561306,interval_coordinate
814,1596,2020-12-14,38.5590666,25.5644332,interval_coordinate
815,1597,2020-12-14,38.535861,25.5945,interval_coordinate
816,1598,2020-12-14,38.537056,25.591944,interval_coordinate
817,1599,2020-12-15,38.541,25.579028,interval_coordinate
818,1600,2020-12-15,38.54357928571428,25.56930157142857,interval_coordinate
819,1601,2020-12-16,38.538917,25.561917,interval_coordinate
820,1602,2020-12-16,38.55142566666667,25.561759,interval_coordinate
821,1605,2020-12-19,38.567278,25.614389,interval_coordinate
822,1606,2020-12-19,38.556139,25.610583,interval_coordinate
823,1607,2020-12-19,38.54575,25.6107365,interval_coordinate
824,1608,2020-12-19,38.539139000000006,25.6100975,interval_coordinate
825,1609,2021-01-03,38.599667,25.566639,interval_coordinate
826,1610,2021-01-03,38.601889,25.564444,interval_coordinate
827,1611,2020-12-21,39.472778,24.982222,interval_coordinate
828,1612,2020-12-21,39.468889,24.982222,interval_coordinate
829,1613,2020-12-21,39.475833,24.978611,interval_coordinate
830,1614,2020-12-21,39.483056,24.977222,interval_coordinate
831,1615,2020-12-21,39.487222,24.975,interval_coordinate
832,1616,2020-12-21,39.493889,24.973889,interval_coordinate
833,1617,2020-12-21,39.4975,24.972778,interval_coordinate
834,1618,2020-12-22,39.506,24.972250000000003,interval_coordinate
835,1619,2020-12-22,39.513278,24.973361,interval_coordinate
836,1620,2020-12-22,39.517506999999995,24.9739725,interval_coordinate
837,1621,2020-12-22,39.521667,24.975694,interval_coordinate
838,1622,2020-12-22,39.529111,24.978667,interval_coordinate
839,1623,2020-12-22,39.53175,24.978778,interval_coordinate
840,1626,2020-12-22,39.544875,24.9924725,interval_coordinate
841,1627,2020-12-23,39.548528,24.992167,interval_coordinate
842,1628,2020-12-23,39.551814666666665,24.993990666666665,interval_coordinate
843,1629,2020-12-23,39.495833,25.023333,interval_coordinate
844,1630,2020-12-23,39.509139,25.032889,interval_coordinate
845,1631,2020-12-24,39.512861,25.039806,interval_coordinate
846,1632,2020-12-24,39.514472,25.042778,interval_coordinate
847,1633,2020-12-24,39.517028,25.04425,interval_coordinate
848,1634,2020-12-24,39.524917,25.052167,interval_coordinate
849,1635,2020-12-24,39.528417,25.056222,interval_coordinate
850,1636,2020-12-24,39.559306,24.999556,interval_coordinate
851,1637,2020-12-24,39.560167,25.004944,interval_coordinate
852,1638,2020-12-24,39.55575,25.012139,interval_coordinate
853,1638,2021-01-02,39.55575,25.012139,interval_coordinate
854,1638,2021-01-20,39.55575,25.012139,interval_coordinate
855,1639,2021-01-01,39.546917,25.032778,interval_coordinate
856,1639,2021-01-19,39.546917,25.032778,interval_coordinate
857,1639,2021-04-03,39.548458499999995,25.0304445,interval_coordinate
858,1643,2021-02-06,39.844231,25.172039,interval_coordinate
859,1649,2021-03-14,37.66238,23.994953,interval_coordinate
860,1652,2021-03-22,37.684583,24.071194,interval_coordinate
861,1654,2021-03-23,37.6758002,24.0576056,interval_coordinate
862,1655,2021-03-23,37.676972,24.066583,interval_coordinate
863,1662,2021-03-19,37.683861,24.360889,interval_coordinate
864,1664,2020-12-26,39.9845,25.045944,interval_coordinate
865,1664,2021-04-02,39.984639,25.045944,interval_coordinate
866,1664,2021-05-13,39.984639,25.045944,interval_coordinate
867,1665,2020-12-28,39.992167,25.149917,interval_coordinate
868,1666,2020-12-29,39.98943499999999,25.158277666666667,interval_coordinate
869,1666,2021-04-04,39.988944,25.156,interval_coordinate
870,1666,2021-05-17,39.992,25.163472,interval_coordinate
871,1667,2021-01-10,39.81319057142857,25.14560685714286,interval_coordinate
872,1668,2021-01-10,39.826139,25.148333,interval_coordinate
873,1668,2025-03-29,39.82516675,25.148139,interval_coordinate
874,1669,2021-01-10,39.836722,25.138889,interval_coordinate
875,1669,2025-02-06,39.837111,25.138167,interval_coordinate
876,1670,2021-01-14,39.840611499999994,25.143972,interval_coordinate
877,1670,2025-02-06,39.840917,25.143028,interval_coordinate
878,1671,2021-01-14,39.846194,25.150444,interval_coordinate
879,1672,2021-01-14,39.85087475,25.153347250000003,interval_coordinate
880,1673,2021-01-15,39.855194,25.169556,interval_coordinate
881,1675,2021-01-16,39.849333,25.172361,interval_coordinate
882,1675,2025-03-28,39.8494445,25.172361,interval_coordinate
883,1676,2021-01-17,39.845556,25.162083,interval_coordinate
884,1677,2021-01-18,39.828028,25.155306,interval_coordinate
885,1678,2021-01-18,39.838417,25.159917,interval_coordinate
886,1679,2021-01-27,39.833,25.266306,interval_coordinate
887,1680,2021-01-28,39.830889,25.273833,interval_coordinate
888,1681,2021-01-28,39.829389,25.283806,interval_coordinate
889,1681,2021-07-13,39.828667,25.285944,interval_coordinate
890,1682,2021-01-29,39.80201100000001,25.226238799999997,interval_coordinate
891,1684,2021-07-09,39.943541499999995,23.9349585,interval_coordinate
892,1685,2021-07-09,39.947194,23.929083,interval_coordinate
893,1686,2021-01-29,39.8158055,25.2119725,interval_coordinate
894,1687,2021-07-09,39.962556,23.917944,interval_coordinate
895,1688,2021-07-09,39.966694,23.917417,interval_coordinate
896,1689,2021-01-31,39.825694,25.206472,interval_coordinate
897,1690,2021-07-10,39.962472,23.908639,interval_coordinate
898,1691,2021-01-31,39.833083333333335,25.20509266666667,interval_coordinate
899,1692,2021-07-10,39.96775675000001,23.902069250000004,interval_coordinate
900,1693,2021-01-31,39.837472,25.202417,interval_coordinate
901,1694,2021-01-31,39.841361,25.201583,interval_coordinate
902,1695,2021-07-10,39.975333500000005,23.9008195,interval_coordinate
903,1696,2021-01-31,39.84075,25.196778,interval_coordinate
904,1696,2021-04-07,39.846287,25.196583,interval_coordinate
905,1698,2021-07-11,40.016662,23.82455083333333,interval_coordinate
906,1699,2021-02-02,39.862806,25.262778,interval_coordinate
907,1700,2021-02-03,39.825778,25.289639,interval_coordinate
908,1700,2025-02-10,39.825306,25.290417,interval_coordinate
909,1701,2021-02-04,39.820028,25.295222000000003,interval_coordinate
910,1702,2021-07-11,40.015583,23.856278,interval_coordinate
911,1704,2021-02-04,39.843167,25.259194,interval_coordinate
912,1706,2021-04-16,39.851667,25.249722,interval_coordinate
913,1707,2021-07-11,40.04961885714285,23.80341642857143,interval_coordinate
914,1708,2021-02-05,39.844472,25.132556,interval_coordinate
915,1709,2021-02-06,39.843944,25.147019,interval_coordinate
916,1710,2021-07-12,40.037639,23.81209266666667,interval_coordinate
917,1713,2021-02-06,39.847686,25.105561,interval_coordinate
918,1713,2021-05-21,39.85025,25.110111,interval_coordinate
919,1713,2021-06-11,39.850389,25.111556,interval_coordinate
920,1713,2025-02-06,39.84887525,25.10736075,interval_coordinate
921,1713,2025-03-27,39.85016666666667,25.11152766666667,interval_coordinate
922,1714,2021-03-29,39.799472,25.215092666666667,interval_coordinate
923,1715,2021-03-29,39.798611,25.192111,interval_coordinate
